,feature name,feature value,min,1q,median,3q,max,mean,sd,n,kfold
251,IMD_2019_QUINTILES,5.0,-28.81475401529111,-0.4796386415092274,1.2264936033077538,2.751769137112424,25.934369675582275,1.006036785662837,3.1830272568812177,15027,3
252,stroke_severity_arrival,0.0,-41.85809747330845,36.281812436515466,40.83513452155981,44.30085296881385,78.16259002687875,39.90331124479167,6.710435708597118,7321,4
253,stroke_severity_arrival,1.0,3.301325721857138,51.95618212725967,57.28739301740657,61.48824417294469,93.57879933231044,56.72037148834379,6.578084269065313,7723,4
254,stroke_severity_arrival,2.0,2.7377401014789937,46.84594862423954,51.50498688154854,54.96523861181573,81.26683728297706,50.84142959202842,6.09664063426068,9532,4
255,stroke_severity_arrival,3.0,-14.079844438754954,35.562866045053816,39.432085893428884,41.96124374265783,75.12187532031909,38.50931824083734,5.219965316800051,7990,4
256,stroke_severity_arrival,4.0,19.17727251087781,37.9952802938316,41.50395056887064,43.649495051745326,71.11294523268938,40.56400244724413,4.2702446370509,6589,4
257,stroke_severity_arrival,5.0,11.296790642719715,31.568223655102774,34.37858955549076,37.06963287294144,65.22083619000391,34.16712062313668,4.073801710475478,5176,4
258,stroke_severity_arrival,6.0,4.289229220398702,24.367481504790486,26.683081712983547,28.92376013757661,49.33370214281138,26.505870784896434,3.4998746684645283,4269,4
259,stroke_severity_arrival,7.0,-23.027957789860665,12.225755159026011,14.53556431655772,16.804746935218574,38.6978363576252,14.617391562895373,4.508906897867082,3277,4
260,stroke_severity_arrival,8.0,-17.420450655925087,5.5573336062789895,7.882304894616827,10.242802410356234,29.709802457774057,7.833532442753305,4.123233796103094,2619,4
261,stroke_severity_arrival,9.0,-38.88528384395409,-7.130027230307459,-3.1593380363984034,0.10567339329048991,38.12342732118443,-3.2874961479216025,5.63963196083269,2188,4
262,stroke_severity_arrival,10.0,-85.65161364986096,-16.250173229291104,-11.176382397972047,-6.918375672227703,22.95765115434304,-11.664721176744123,7.808476175178801,1943,4
263,stroke_severity_arrival,11.0,-91.433841015473,-25.698000955823808,-19.79927503553219,-13.97590816196287,38.51957233247347,-19.528870643954626,9.583885494908479,1612,4
264,stroke_severity_arrival,12.0,-71.31072124075145,-34.808936514477246,-27.887083435645327,-20.384102310917804,22.704476230507716,-27.012981683907295,10.628868820356985,1482,4
265,stroke_severity_arrival,13.0,-86.74301268769312,-49.298316460525385,-41.88118880493799,-32.37778010442155,4.00129102792358,-39.934516470346125,12.37122145062464,1279,4
266,stroke_severity_arrival,14.0,-81.5181542895385,-63.511541366337916,-57.058530830451055,-47.998468287738504,1.2526840285980143,-54.68743363674726,12.32698715057987,1268,4
267,stroke_severity_arrival,15.0,-95.81094695011387,-72.68723472860293,-65.71447327651316,-54.62147525875887,4.964890100511257,-63.006026709735195,14.386332028569571,1180,4
268,stroke_severity_arrival,16.0,-125.17666422063368,-82.05902496528114,-73.05321453292156,-59.248471345484724,-2.9609287605271675,-70.07394124575494,15.866081945169379,1109,4
269,stroke_severity_arrival,17.0,-109.43991289434838,-89.52964555858983,-80.03568884372245,-67.14395065876423,-5.047800954340492,-76.90257141802859,16.841750347835333,1163,4
270,stroke_severity_arrival,18.0,-132.7914820921817,-101.5442030162015,-92.64041345576058,-81.77415689002956,-13.134844997583423,-89.82997200001687,15.889779912233664,1152,4
271,stroke_severity_arrival,19.0,-132.8774322885112,-112.25345352605568,-102.33170469076373,-89.10899201616877,-14.171276541098486,-98.80399074907905,17.12082325295888,1089,4
272,stroke_severity_arrival,20.0,-139.15923463474027,-120.57141079421388,-111.90437863576925,-98.0957267190516,-35.483998931945536,-108.43749176272108,16.80560019081752,943,4
273,stroke_severity_arrival,21.0,-152.01591536941473,-130.3867212361144,-122.22164319708244,-108.359702831693,-29.070149921195117,-117.49888475141276,17.804705871860474,905,4
274,stroke_severity_arrival,22.0,-156.90873617789126,-136.33672941060038,-127.62698440114967,-114.263728423547,-60.523534548785534,-123.65538206662785,17.066117026496322,781,4
275,stroke_severity_arrival,23.0,-165.24677392325714,-138.9185346767673,-132.31435478540487,-120.2456463712349,-59.598746513549706,-128.0036722000525,15.71217176376878,766,4
276,stroke_severity_arrival,24.0,-170.30628171206104,-152.54663152918684,-142.59746830881923,-127.85820236655069,-64.42080637088046,-138.17183567358788,19.32407481577291,662,4
277,stroke_severity_arrival,25.0,-177.5164368742192,-155.85640230691817,-145.17325268317478,-130.72340709582497,-58.98175088488963,-141.11723048244153,20.351747286575026,582,4
278,stroke_severity_arrival,26.0,-181.83863615036245,-160.93404185833526,-150.94073537719436,-138.16224008378924,-18.474487330837874,-147.38785971359647,19.26587074836301,515,4
279,stroke_severity_arrival,27.0,-189.8583755668602,-167.9915888109931,-159.35991332379928,-146.62566111453867,-56.482065732862104,-156.0242108534032,17.32149287739826,460,4
280,stroke_severity_arrival,28.0,-204.10325316280358,-177.03161197331036,-167.24220153637813,-153.98714714983828,-94.20412539729382,-165.02081800785558,17.73875561201184,363,4
281,stroke_severity_arrival,29.0,-215.26746619954938,-180.89011277931334,-167.7726284412667,-155.0837624552741,-105.4586524173175,-166.61249094408947,20.151359574166094,288,4
282,stroke_severity_arrival,30.0,-215.32204177190783,-194.504467587641,-183.76336268462939,-167.79597543744137,-109.68359626810765,-179.71743587313642,20.76571071835119,253,4
283,stroke_severity_arrival,31.0,-225.620166644447,-200.48235492458684,-187.51864369611255,-172.7306550668727,-137.62052332070655,-186.443033653141,19.142439908059774,155,4
284,stroke_severity_arrival,32.0,-237.26399800355662,-201.34227200819413,-187.25770198814104,-170.68511143164068,-97.15902113852324,-184.22536974182708,23.474360546655465,130,4
285,stroke_severity_arrival,33.0,-235.56225866716588,-218.16278253530268,-202.86776377775706,-180.3271326537989,-80.52633540747455,-196.8569741561843,27.726543914261107,103,4
286,stroke_severity_arrival,34.0,-247.78339603199856,-218.77289249847877,-207.95158934956882,-188.01030422497425,-119.32544973519863,-201.76132379821453,23.76554998317254,81,4
287,stroke_severity_arrival,35.0,-244.59265437059338,-225.65142631592929,-212.17579641260906,-196.33108857327375,-139.94389721366576,-209.4812483978789,21.959336321178096,65,4
288,stroke_severity_arrival,36.0,-255.44822936672483,-230.50633265725335,-216.3140492335381,-196.80896935796596,-154.9123807748733,-213.72667012418768,24.871510983121613,52,4
289,stroke_severity_arrival,37.0,-246.45959459140198,-232.3453649025201,-209.57913172808708,-187.05505701635616,-160.6139202979661,-208.9453026500513,23.865346894704537,45,4
290,stroke_severity_arrival,38.0,-242.49980360305636,-206.44220394135334,-196.03964274658122,-176.78218983141238,-134.13111518512014,-191.55348226279537,24.509783609691738,55,4
291,stroke_severity_arrival,39.0,-241.0386102083954,-212.2302883672458,-203.43398615402634,-184.21199706306214,-145.14786225514254,-198.53575365081517,20.78489077277004,33,4
292,stroke_severity_arrival,40.0,-268.1015382644488,-237.43060365356098,-222.48322956247432,-207.6183624272395,-103.55159490304533,-217.9809164554274,28.858314081018513,70,4
293,stroke_severity_arrival,41.0,-231.70847790475702,-207.29668598111485,-187.86407364944694,-176.05492210333935,-148.5248956332938,-191.7436066626223,22.534174698309325,17,4
294,stroke_severity_arrival,42.0,-257.43167506433326,-226.168860898852,-209.95074108844855,-195.24073579117248,-135.4360248814523,-207.33234281566234,23.480866366241962,90,4
295,age,0-29,-46.24220950354356,36.295653816331175,41.715245650848374,48.68173685196787,119.41940391833894,43.8971620106175,16.881734573353956,333,4
296,age,30-59,-35.92275669643655,34.51751227458241,38.4808925384935,43.85484012811678,115.05122582481243,40.48545257573789,9.648461425766717,11816,4
297,age,60+,-164.78512912149074,-19.056541536285074,1.4892462699394673,15.699416195657104,71.07833205159521,-3.430553245543727,25.947858336538715,65235,4
298,prior_disability,0.0,-10.617052870988847,13.312611438790336,14.982942220182156,16.446649582704996,34.14133647634648,14.764917337738678,2.663393379818209,38972,4
299,prior_disability,1.0,-29.02442500602454,3.2057395460270346,5.033590598013252,6.712376931607723,24.36258589666337,4.679762961670448,3.2161884272345054,13793,4
300,prior_disability,2.0,-48.29113233472221,-15.170027074962855,-12.416708276495337,-9.854903284516185,17.46755629643798,-12.64946970947624,4.727424927223457,8811,4
301,prior_disability,3.0,-92.80295264391229,-36.98637691761367,-33.649792426712814,-29.47084126004949,9.774792229076848,-33.119134412599095,6.092000905809452,9759,4
302,prior_disability,4.0,-115.6905615126621,-56.147482769470656,-47.604389776298774,-39.85551040268736,13.5678046409972,-47.81029173495755,11.737460424421663,4780,4
303,prior_disability,5.0,-129.8096087608859,-74.5603237145464,-55.363417290407234,-45.104348660463,8.172962155584246,-61.16077115168484,21.960505704556006,1254,4
304,any_afib_diagnosis,0.0,-14.761283218041063,3.2373565883375703,3.9218297156877817,4.8721686315722765,17.177711182422936,4.081762370605144,1.4769159576203965,58695,4
305,any_afib_diagnosis,1.0,-44.97968007232994,-11.29814079628326,-8.80146379057318,-6.563234693924897,20.143979438766838,-9.033592681898376,3.8592712972985086,18690,4
306,diabetes,0.0,-10.818466748148204,1.4586049199476838,1.7746774553507567,2.2594541991129518,12.630026689395308,1.9511731349357748,0.9997105450478453,59711,4
307,diabetes,1.0,-51.16043902356178,-8.695313942977227,-6.929282508417964,-5.580265395529569,27.51549197516404,-7.447449992154753,3.703374659706348,17674,4
308,precise_onset_known,0.0,-20.2230236609187,-2.477152667772025,-1.7681221904605626,-1.1901212732680142,12.022997563313693,-1.8459178081025602,1.2848523631288065,52527,4
309,precise_onset_known,1.0,-21.051327631119637,2.985403464450501,4.183709861896932,5.518472283682787,45.258675597216936,4.260333085647533,2.6588252728514017,24858,4
310,IMD_2019_QUINTILES,1.0,-40.371861352492125,-2.874527735519223,-1.2905857872171327,0.5263237553229555,57.453654536847026,-1.0513391073544867,3.5948706091000022,15677,4
311,IMD_2019_QUINTILES,2.0,-30.99301556058228,-1.1357323485333473,-0.27151388219092043,0.7398053490079474,19.480685324938968,-0.16554590748030595,2.146470254203628,15286,4
312,IMD_2019_QUINTILES,3.0,-19.3517555555515,0.7635867145098746,1.2959221926052122,1.8953448423277586,16.648716270057484,1.297706181041746,1.3781216518464234,15991,4
313,IMD_2019_QUINTILES,4.0,-22.6095613542106,-0.40173539343057196,0.41948337078094483,1.0724233275372534,21.69475478922017,0.18238849830668222,1.7892445049223078,15703,4
314,IMD_2019_QUINTILES,5.0,-32.066833648555914,-0.47619229620904663,1.1488638034951872,2.5343827673466874,60.755363621069115,0.9194310501135039,3.234568712333353,14728,4
315,eth5,Asian or Asian British,-15.426821724325418,32.723242532527074,38.64662411193363,46.02824474647642,86.88792142435908,39.37302948032815,10.21789828703393,3855,0
316,eth5,"Black, Black British, Caribbean or African",3.3187732243537904,30.525017155939715,34.60335139317438,42.55569658219814,77.4765234805271,36.84731205230333,10.250491208753774,2026,0
317,eth5,Mixed or multiple ethnic groups,-38.38835956096649,28.4255702265352,33.68604381982237,41.66246013712138,81.5425495389849,35.49841569885192,12.825663909153002,501,0
318,eth5,Other ethnic group,-11.74747988756746,25.617553058522752,31.828506675725805,35.92086764815264,66.37796715702862,30.856857002522567,10.471201381397558,704,0
319,eth5,White,-4.795532407574355,3.2778749549528587,4.130582078332082,4.694120369371959,10.867429241575302,3.9838455283108867,0.9682811312544424,69874,0
320,eth5,Asian or Asian British,-16.918737314231695,31.51817962686531,39.03824255108833,46.672627868847925,106.529499899894,39.16112035311127,10.415160681894944,3803,1
321,eth5,"Black, Black British, Caribbean or African",-40.967138392478226,26.42211440814659,33.963612814452496,44.19116232303902,96.97987292408943,35.862015904027366,12.57987878505822,2049,1
322,eth5,Mixed or multiple ethnic groups,-20.220421857237817,29.38904802903533,36.10681869636289,45.48261653605849,77.14587673418224,37.7899039539523,13.333676808728331,504,1
323,eth5,Other ethnic group,-47.39979188989848,22.0574262711592,27.59724619332701,34.279806469697505,81.47313405817374,28.304103649273124,11.690510483123157,719,1
324,eth5,White,-1.8931755494698883,1.956228180155158,2.388643646556884,2.847299092952162,5.855126590579748,2.3888476927131577,0.6355162986129352,69861,1
325,eth5,Asian or Asian British,-13.071814341023565,34.52185309422668,42.585658178385344,51.27121125047793,119.30992622964084,43.09925846471008,11.437179520468122,3814,2
326,eth5,"Black, Black British, Caribbean or African",-34.745896871984,28.390974332373588,34.36220052190125,43.43688175368123,101.35703512817621,36.03855532052233,11.517855428424598,2119,2
327,eth5,Mixed or multiple ethnic groups,-8.980993120372295,29.61963468406349,38.27865611746907,47.45020576872862,83.32773204781115,38.84014922928267,14.399642310806895,511,2
328,eth5,Other ethnic group,-12.149356932044029,23.43534961566329,29.175749247297645,35.64319640658796,66.43283548519015,29.826400164132036,10.480401692772718,713,2
329,eth5,White,-6.147706550611183,3.80875664094463,4.605078104191925,5.561806015176699,10.571549548972397,4.6336992724486255,1.1884900733003032,69852,2
330,eth5,Asian or Asian British,-14.48978170260787,33.28949039859697,39.81470686342567,47.21076831860468,103.43619025304913,40.81780001794585,10.622676707746022,3839,3
331,eth5,"Black, Black British, Caribbean or African",-11.19617437068373,25.473554367534817,30.028455857895313,39.53383001651615,91.03368340596556,32.98111527925928,10.311513711546262,2057,3
332,eth5,Mixed or multiple ethnic groups,-11.116265706047416,29.334220722888134,35.82088016424328,44.86937346013263,69.99044519096613,36.9864870193148,12.483489396572091,514,3
333,eth5,Other ethnic group,-17.508361274339258,26.77220769898966,31.550120732691138,37.498766366019844,119.87484767660499,31.620951113995083,11.585121944121315,699,3
334,eth5,White,-1.714731536526233,2.739982443561312,3.191295613003895,3.786124100452289,7.563920163642615,3.242394376925111,0.7830634369291516,69864,3
335,eth5,Asian or Asian British,0.7784778989106417,32.93757247335277,39.5546828687191,46.53146171319764,111.87245738506317,39.952650565551906,9.740552594823514,3831,4
336,eth5,"Black, Black British, Caribbean or African",3.978115013949573,30.120834282785655,36.42145809244364,45.15498815707863,107.71803515158594,38.570159352865296,11.309059318240397,2049,4
337,eth5,Mixed or multiple ethnic groups,-17.227814983576536,30.32515085504856,37.63740029846318,46.96634991534985,104.37441849201917,39.222311352802755,14.377610735282792,526,4
338,eth5,Other ethnic group,-12.704360337108374,26.76283000163734,33.58429506916553,42.090969650298355,114.82780538871884,34.895876721601084,14.248083851626916,681,4
339,eth5,White,-3.2201196911558507,2.3615072359330953,2.7979417180828747,3.2314858963200823,7.920868223477155,2.7725536332461975,0.6671442337745301,69878,4
340,covid_status,No_inf_no_vacc,-14.768567946478724,0.43720099303871396,0.7059485667664558,0.8962220200523734,12.710679475702346,0.6658958790017085,0.6977221887588304,49894,0
341,covid_status,No_inf_vacc,-36.62941532801837,3.909809829844162,4.987102988101542,6.07913544587791,50.32174819868058,4.804571449495799,2.6949046315478564,25723,0
342,covid_status,inf_no_vacc,-65.71638329267502,-34.3004578233324,-28.147415857240556,-22.123241463471203,4.556432051435113,-28.334830233984356,10.991487242526457,691,0
343,covid_status,inf_vacc,-50.50053481742739,-10.51618408933282,-5.819167522937059,-1.8138490997254848,43.889402307346465,-6.214475874918017,8.681900457269716,1077,0
344,covid_status,No_inf_no_vacc,-19.21836973581463,0.16691913762129842,0.5011645756289362,0.976130103142932,15.416556425020099,0.6142274075388833,1.0096947440788016,49884,1
345,covid_status,No_inf_vacc,-17.054975194595755,1.7433095751912333,2.592980334982276,3.2695619680173693,53.1394725658372,2.9082251196251536,2.432078537752286,25742,1
346,covid_status,inf_no_vacc,-82.83002513475716,-34.573156025800856,-26.304263081084937,-18.997097360342742,16.339110122211277,-27.399341466663923,13.195427992409378,709,1
347,covid_status,inf_vacc,-61.646118080206215,-10.130199855901301,-5.4174287075549366,-1.6681500684656203,38.72950130920857,-5.999782908778252,9.286274198089771,1050,1
348,covid_status,No_inf_no_vacc,-8.518277789931744,0.43477412954438477,0.7958952027792111,1.3139577038493009,10.214465628638864,0.7955252386881998,0.864340645535297,50242,2
349,covid_status,No_inf_vacc,-26.728829225227237,3.481935592666268,4.914041476966814,6.344913728572428,27.07191680676304,5.032300909502583,2.542914266923146,25448,2
350,covid_status,inf_no_vacc,-61.71030093383044,-29.623330086013304,-22.784249295918272,-16.472827330618166,33.985569912865756,-22.762565345202685,12.157406438317935,688,2
351,covid_status,inf_vacc,-63.1938038546592,-10.233984100874514,-5.847955843266099,-1.5254327176231892,47.1037169110775,-5.921877014988072,9.193830984334825,1006,2
352,covid_status,No_inf_no_vacc,-12.276492837946861,0.4910167508898303,0.7751209322176874,1.4059288421366363,12.069813656844198,0.874222103544551,0.9029889532116298,49995,3
353,covid_status,No_inf_vacc,-24.656123136840762,2.252753440858796,3.0718300118763002,4.662826103544794,28.74803974699229,3.307534285103817,2.430924462720872,25632,3
354,covid_status,inf_no_vacc,-61.95276751216501,-32.04851847661659,-24.517036789320407,-17.733467978984116,39.659719949457795,-24.291723605149166,11.95553415287064,714,3
355,covid_status,inf_vacc,-52.81158247768879,-12.233253633570857,-7.596386889340357,-3.7767852452304216,31.75614036191255,-7.986284896213115,9.025310741084827,1044,3
356,covid_status,No_inf_no_vacc,-11.206100588478147,-0.44412671198137105,-0.1360857874341309,0.13339421492069958,8.877274608686566,-0.18866656331045958,0.7466381563962479,50080,4
357,covid_status,No_inf_vacc,-30.855095877461135,0.19153203152120113,1.2007577982731164,2.170971719902009,22.173351244870574,1.1304709971137623,2.129752933104471,25574,4
358,covid_status,inf_no_vacc,-84.8573493862152,-37.624253297988325,-29.783841462358833,-23.07444658989087,24.27899417113513,-30.313725917043122,13.491185715539181,696,4
359,covid_status,inf_vacc,-53.01351948156953,-14.976115588163957,-9.244202646259218,-5.0471963755600155,51.304609371256085,-9.669121567782025,10.057433602221582,1035,4
360,Treatment_time_270_both,None,-13.561247439086436,-4.775111303925514,-3.360509578734636,-2.878234776109457,7.221483098566532,-3.8717151764504734,2.0001603580098783,68137,0
361,Treatment_time_270_both,ivt_mt_over_270mins,-178.0655293041747,-79.96250748910708,-66.75060558283235,-41.047456917616074,-13.868323911130428,-65.9340558266276,32.45642632546495,42,0
362,Treatment_time_270_both,ivt_mt_under_270mins,-53.18835099477321,11.83286079485435,20.34353654343635,29.055280996100045,60.345130975320934,20.07078349997244,15.469307187728804,388,0
363,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-89.2253611773299,-25.149937425106764,-16.154576455950735,-10.474354434441775,50.35271312958561,-17.877889181267825,15.311640031673258,405,0
364,Treatment_time_270_both,only_ivt_over_270mins,-45.94767617724836,-3.030273510562256,3.392324286624789,7.42570981586352,48.88821410480887,1.8104854216815682,10.765414687393788,411,0
365,Treatment_time_270_both,only_ivt_under_270mins,-29.138784720320256,2.3293545823544264,4.856060255523771,6.844667723700404,47.496662952378394,4.437465765110752,4.398162907073288,7297,0
366,Treatment_time_270_both,only_mt_over_270mins,-94.14662246355788,-31.202667351439594,-22.313821107847616,-14.497376995505764,47.811805627830324,-23.19181772640333,14.780891228781638,510,0
367,Treatment_time_270_both,only_mt_under_270mins,-77.97115178972483,-24.008571896888313,-10.673435739614069,-1.2834107933193444,31.026483649536967,-13.218799955485817,18.639124373093487,195,0
368,Treatment_time_270_both,None,-10.538066930919886,-3.160525768417865,-2.1105854484625164,-1.6957007192261517,3.757332781106234,-2.5788529001754745,1.6181816965067262,68084,1
369,Treatment_time_270_both,ivt_mt_over_270mins,-135.256597545892,-61.80452768632211,-34.52779880463611,-21.158668324705214,49.43218367010355,-37.71161402409152,39.85967830413059,30,1
370,Treatment_time_270_both,ivt_mt_under_270mins,-28.348872062414884,9.113257179111242,17.283804426491262,24.300079017430544,67.82975796118379,17.525397838657366,14.229251269207204,363,1
371,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-108.84976039752364,-24.062989137507973,-16.989414970725775,-11.529518877286465,22.68621244698763,-18.83823667499894,13.068557734679958,394,1
372,Treatment_time_270_both,only_ivt_over_270mins,-70.39004241786897,-2.0948444354254754,4.165963431894779,9.180381456501781,55.35596969656646,2.790976951330632,13.611168907351582,431,1
373,Treatment_time_270_both,only_ivt_under_270mins,-45.68222969725728,3.8605827618576587,6.316930728852749,8.803049262836575,37.93603082112968,5.801338691263177,5.328428878913618,7353,1
374,Treatment_time_270_both,only_mt_over_270mins,-96.12095338270068,-36.154239175152036,-27.879089585151522,-19.476560438484885,37.27678781203926,-28.440130927911632,15.888246455491865,546,1
375,Treatment_time_270_both,only_mt_under_270mins,-76.23917300682515,-13.44924332968425,0.28240611656103287,13.226400737436489,61.492084600664676,-1.671579137800221,22.10270012109487,184,1
376,Treatment_time_270_both,None,-12.250920359827578,-3.882128864172846,-2.8204800193570554,-2.428694636984728,3.5225434736162424,-3.3215429438278607,1.4657818023557154,68071,2
377,Treatment_time_270_both,ivt_mt_over_270mins,-133.5712448877096,-57.709263915345076,-38.37025944963098,-13.432868211120368,21.677537211999297,-42.20993808190481,35.81977021709093,39,2
378,Treatment_time_270_both,ivt_mt_under_270mins,-18.087927752137183,14.207948374841362,20.695566005315634,28.97796524858102,70.34378427259624,21.827097489667885,13.046668425108281,380,2
379,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-62.87865395858884,-21.752339106313883,-13.889234738536178,-4.0902307102270425,51.54215152949095,-13.520857802985237,14.616827620565502,380,2
380,Treatment_time_270_both,only_ivt_over_270mins,-69.58049872256815,-13.533033961132169,-7.787974560447037,-2.820927350651473,81.05350793331861,-9.171340900986655,12.099234738907745,428,2
381,Treatment_time_270_both,only_ivt_under_270mins,-38.716157787223345,1.6783244031295181,4.132410979880952,5.339786903052591,34.91737045839429,3.507178846778687,4.148132503764289,7385,2
382,Treatment_time_270_both,only_mt_over_270mins,-97.32161133237183,-30.63634236969054,-21.967396034784613,-15.875286844559014,48.33093725200742,-23.05839761751528,13.558008449044443,513,2
383,Treatment_time_270_both,only_mt_under_270mins,-69.34180392978713,-15.002144543416797,-6.018954984908923,3.6056255243159834,55.165684851631525,-5.2591016207216,17.270198764294797,188,2
384,Treatment_time_270_both,None,-10.587119113430381,-2.8081559396535156,-2.194497679956257,-1.8059721120167525,4.089935281453654,-2.544870424489822,1.4135449710934864,68059,3
385,Treatment_time_270_both,ivt_mt_over_270mins,-129.00923426114022,-52.64546416236088,-31.290421173274517,-12.494680229369552,54.89513650663197,-31.514741632961776,34.13533107936315,43,3
386,Treatment_time_270_both,ivt_mt_under_270mins,-52.26098545350134,-4.312955152243376,2.4213227024674415,9.649479108452798,37.4345171071589,1.1590467884190805,13.553504163282868,415,3
387,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-94.68899423271418,-13.37897284988314,-5.709898171722889,-0.4509960138052702,61.39607024773955,-8.205344487539364,14.898854970199215,387,3
388,Treatment_time_270_both,only_ivt_over_270mins,-51.97639817588031,-3.9774038746673614,1.0502613969426602,6.518566525080241,48.72019615270197,0.0652724920614232,12.429806802500234,412,3
389,Treatment_time_270_both,only_ivt_under_270mins,-32.7384082711488,0.5648939410829916,2.9139299398427827,5.53714567840565,22.967140267947688,3.0113034358304236,4.539764149847944,7373,3
390,Treatment_time_270_both,only_mt_over_270mins,-83.58882291808725,-31.111536290924995,-23.513202811302616,-16.860776144610718,37.169196687042714,-24.715476880504017,14.365950479881507,528,3
391,Treatment_time_270_both,only_mt_under_270mins,-71.87109050529078,-23.461127132456753,-9.085194501578808,4.029033462665975,41.96338308662176,-10.61140102258307,20.60720044529474,168,3
392,Treatment_time_270_both,None,-11.711964821889996,-3.532203992409632,-2.406150224264711,-2.0644905686937274,8.968826578836888,-2.9145885023461493,1.7435258765839072,68223,4
393,Treatment_time_270_both,ivt_mt_over_270mins,-114.47832059805282,-45.586791568417105,-28.621588973114267,-14.543610647767782,67.43604005753994,-31.675071949350944,31.120164503555355,41,4
394,Treatment_time_270_both,ivt_mt_under_270mins,-30.26964987775311,11.337136430237441,18.89221668869257,28.52447207922116,55.40134310878813,19.847212062299015,13.044385247271396,390,4
395,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-86.49169108971954,-17.290182838337493,-10.241226313337684,-5.240165869286283,54.061448383331296,-11.571854436511886,14.833663777456087,376,4
396,Treatment_time_270_both,only_ivt_over_270mins,-51.29083356760442,-7.559546448662878,-1.3821981874853373,4.0261945794895295,37.269399399086836,-2.7616164573971322,12.459231725118027,406,4
397,Treatment_time_270_both,only_ivt_under_270mins,-23.449344706349073,3.547134714089334,6.091573144812137,8.18712540018372,45.00398016255349,5.841356974619159,4.296966224682424,7206,4
398,Treatment_time_270_both,only_mt_over_270mins,-116.84110836625099,-34.57312833664939,-27.120381719842555,-19.16444753371179,33.14034471327439,-27.914718214993794,14.711495126618626,520,4
399,Treatment_time_270_both,only_mt_under_270mins,-133.1167025998421,-22.653128076614813,-9.352609006017447,2.8255337955988944,55.71352419540286,-11.156608340477261,24.412372811591084,223,4
